id,uuid,question,assessment_id,user_id,options,correct_answer,question_score,class_id,subject_id,is_synced,created_at,updated_at
1009,48661fb8-985b-469b-8e1c-91e5ff92c92c,"What is the fundamental ethical principle that upholds the right of individuals to make decisions about their own healthcare and treatment?",1,1,"[""Equity"", ""Paternalism"", ""Respect for autonomy"", ""Maleficence""]","Respect for autonomy",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1010,2a02cc85-15ea-42db-a221-659061bd7d85,"What type of refusal occurs when a patient clearly and directly communicates that they not wish to undergo a specific treatment or procedure?",1,1,"[""Implied refusal"", ""Covert refusal"", ""Explicit refusal"", ""Tacit refusal""]","Explicit refusal",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1011,4c1b476c-14c1-490d-ae8b-fd2df9afcf74,"In the context of informed consent and refusal, what is implied refusal?",1,1,"[""When a patient verbally declines treatment"", ""When a patient refuses treatment without explanation"", ""When a patient's actions or non-verbal cues suggest refusal "", ""When a patient refuses treatment but signs a consent form""]","When a patient's actions or non-verbal cues suggest refusal ",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1012,8a648b8d-533c-4304-9a07-8cb0a9eb774d,"What is the primary responsibility of healthcare providers when a patient refuses treatment?",1,1,"[""To persuade the patient to accept treatment"", ""To document the refusal and respect the patient's decision"", ""To inform the patient that they have no right to refuse"", ""To withhold information about the risks of refusal""]","To document the refusal and respect the patient's decision",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1013,717d2616-bc2d-4227-b554-2de7f86727a3,"In which exceptional cases may healthcare providers need to act in the patient's best interest despite their refusal of treatment?",1,1,"[""When the patient has full decision-making capacity"", ""When the patient is a minor"", ""In emergencies or when the patient lacks capacity"", ""When the healthcare provider disagrees with the patient's decision""]","In emergencies or when the patient lacks capacity",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1014,e37c6e2a-2214-482a-a373-6b078bb87905,"What does erring against medical advice refer to?",1,1,"[""Following all recommended treatments and interventions"", ""Making medical decisions based on personal beliefs"", ""Discontinuing recommended treatment against healthcare provider advice"", "" Accepting all treatment options without question""]","Discontinuing recommended treatment against healthcare provider advice",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1015,b6fa5470-bb51-498d-837e-a0979eec9606,"What is a key reason why effective communication is crucial in minimizing erring aga medical advice?",1,1,"[""To increase healthcare provider control over patient decisions"", ""To avoid any discussions about treatment options"", ""To build trust and address patient concerns"", ""To pressure patients into accepting treatment""]","To build trust and address patient concerns",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1016,ee45a7d3-50be-4c06-abc4-f1785a7262df,"What is the responsibility of healthcare providers when assessing a patient's capacity to m an informed decision?",1,1,"[""To make the decision on the patient's behalf"", ""To determine if the patient's decision aligns with their own beliefs"", ""To evaluate the patient's ability to understand the provided information"", ""To disregard the patient's preferences and proceed with treatment""]","To evaluate the patient's ability to understand the provided information",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1017,94471071-9b14-4868-bb26-d14e7dd8d7a3,"What is a key element in proper documentation when a patient decides to err against medical advice?",1,1,"[""Providing false information to support the patient'sdecision"", ""Including only the patient's refusal without any discussion details"", ""Documenting all discussions, reasons for refusal, and risks explained"", ""Omitting any reference to the patient's decision""]","Documenting all discussions, reasons for refusal, and risks explained",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1018,559f8d40-e65d-47d7-a914-bdc3f119362f,"Which best practice is essential for healthcare providers when dealing with patients who refuse treatment?",1,1,"[""Coercing patients into accepting treatment to ensure their safety"", ""Assuming that the patient's decision is always based on irrational beliefs"", ""Avoiding any discussion about the risks of treatment"", ""Providing emotional support, active listening, and empathy""]","Providing emotional support, active listening, and empathy",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1019,21d24e7b-5424-4fdf-9f95-1f8b84a35431,"In which situations should healthcare providers consider involving a  multidisciplinary healthcare team when a patient is considering erring  against medical advice?",1,1,"[""In complex cases where alternative treatments are not available"", ""When there is complete agreement between the patient and healthcare provider"", ""Only in cases of minor treatment decisions"", ""In cases where patients accept all recommended treatments""]","In complex cases where alternative treatments are not available",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1020,989acc70-0eb4-43cd-b895-a25c8aadcdcc,"What role does cultural competence play when addressing patients' beliefs and practices in the context of treatment decisions?",1,1,"[""It helps healthcare providers understand diverse perspectives and provide culturally appropriate care."", ""It allows healthcare providers to make assumptions based on their own cultural norms."", ""Cultural competence is not relevant in healthcare decisions."", ""It encourages healthcare providers to impose their cultural values on patients.""]","It helps healthcare providers understand diverse perspectives and provide culturally appropriate care.",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1021,723edcaf-9db5-44f0-97d2-e9d4b296761b,"What is the primary goal of involving patients in the decision-making process regarding their healthcare?",1,1,"[""To align treatment plans with the patient's values, preferences, and circumstances"", ""To prioritize healthcare provider preferences over patient preferences"", ""To ensure that patients always accept all recommended treatments"", ""To minimize patient autonomy and control""]","To align treatment plans with the patient's values, preferences, and circumstances",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1022,8e2fde04-e79b-4c0d-b4d2-be42f07f3bfc,"What is the primary ethical obligation of healthcare providers when patients refuse treatment or err against medical advice?",1,1,"[""To always override the patient's decision for their own safety"", ""To respect the patient's autonomy and provide support and information"", ""To disregard the patient's decision and proceed with treatment"", ""To criticize the patient's choices openly""]","To respect the patient's autonomy and provide support and information",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1023,0c63bfb6-daca-431d-b31f-43993a0cdf3c,"Which of the following is NOT a principle of the code related to nurses' practice?",1,1,"[""Accept and delegate responsibilities with proper judgment"", ""Commit malpractice for personal gain"", ""Be physically, mentally, and socially alert"", ""Always maintain standards throughout the nursing practice""]","Commit malpractice for personal gain",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1024,fe70ac69-f093-4a5b-8c27-c61936070909,"How did Virginia Henderson define nursing in her Need Theory?",1,1,"[""As the administration of medications"", ""As the provision of emotional support"", ""As assisting individuals in meeting basic health needs for independence"", ""As caring for patients until they can care for themselves""]","As assisting individuals in meeting basic health needs for independence",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1025,15a79980-82bc-4f6c-bfda-73e5dc354ead,"What is the central focus of Virginia Henderson's Need Theory?",1,1,"[""Providing emotional support to patients"", ""Meeting the patient's physiological needs"", ""Assisting patients with medication management"", ""Promoting patient comfort during hospitalization""]","Meeting the patient's physiological needs",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1026,e41ab48c-4a8b-47f0-80b0-a292bc1102e6,"According to Henderson's theory, what is the role of nurses when patients cannot meet their basic needs independently ",1,1,"[""To provide complete care without involving the patient"", ""To educate the patient on self-care techniques"", ""To assist the patient in meeting their needs and achieving independence"", ""To of refer the patient to a social worker for assistance""]","To assist the patient in meeting their needs and achieving independence",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1027,97f92c1d-69a9-4295-9a3b-f7f87088e9d6,"What is one of the assumptions of Virginia Henderson’s Need Theory?",1,1,"[""Patients do not desire to return to health"", ""Patients Nurses are not willing to serve patients"", ""Patients can always care for themselves without assistance."", ""Patients want to regain independence in health.""]","Patients want to regain independence in health.",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1028,c11e62d3-5e01-409e-b16b-c6b19a87a132,"How did Henderson view the mind and body in her theory?",1,1,"[""As separate and unrelated"", ""As independent entities"", ""As inseparable and interrelated"", ""As conflicting aspects of an individual""]","As inseparable and interrelated",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1029,b3b2f812-76d9-4571-9fe6-533ceb75513f,"What is the term used by Henderson to describe the patient's physiological and psychological balance?",1,1,"[""Wholeness"", ""Independence"", ""Holistic care"", ""Emotional stability""]",Wholeness,2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1030,1ce62aa1-0b78-41ba-ab0e-76dc2a08d7dd,"According to Henderson's theory, what is the nurse's role in terms of the patient's needs?",1,1,"[""To provide complete care indefinitely"", ""To supplement the patient's strength, will, or knowledge"", ""To take over all patient responsibilities"", ""To prioritize the patient's emotional needs""]","To supplement the patient's strength, will, or knowledge",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1031,9079bea6-915c-4a06-952a-ebd25a0a3ca1,"How many components are there in Virginia Henderson's Need Theory?",1,1,"[5, 10, 14, 20]",14,2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1032,a1bb6a77-92de-4474-8b08-9c54550b98e0,"Which of the following is NOT one of the physiological components in Henderson's 14",1,1,"[""Breathe normally"", ""Maintain body temperature"", ""Seek emotional support"", ""Eat and drink adequately""]","Seek emotional support",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1033,5ec25b23-8f29-48f5-b864-7fdd34363b5d,"How can Henderson's 14 components be compared to Abraham Maslow's Hierarchy of Needs?",1,1,"[""They are entirely different concepts."", ""They overlap in some aspects, with physiological needs being similar to Physiological Needs."", ""Henderson's components are a subset of Maslow's hierarchy."", ""Maslow's hierarchy applies only to healthcare, while Henderson's components apply to everyday life.""]","They overlap in some aspects, with physiological needs being similar to Physiological Needs.",2,2,8,0,"2023-09-20 15:27:34","2023-09-20 15:27:34"
1034,f91d4633-4797-4925-9a9d-b012f5021a5f,"Caesarean section is described as being an operative procedure that is carried out under ",2,1,"[""Banana Wine "", ""An Ointment "", ""Anaesthesia "", ""Felming""]","Anaesthesia ",2,3,9,0,"2023-09-25 08:43:28","2023-09-25 08:43:28"
1035,f27ae62a-c608-4f81-a11d-79655059930f,"Caesarean section is carried out through an incision in the ……… and ……….",2,1,"[""Pertitoneal Cavity and Uterus "", ""Abdominal wall and uterus "", ""Uterine muscles and pelvic periterium "", ""Batolic cyste and uterus ""]","Abdominal wall and uterus ",2,3,9,0,"2023-09-25 08:43:28","2023-09-25 08:43:28"
1036,a744e796-7015-47a7-acc4-e9940a2961ed,"The following are delivered through the caesarean section except ",2,1,"[""Fetus "", ""Placenta "", ""Membranes "", ""Uterus ""]","Uterus ",2,3,9,0,"2023-09-25 08:43:28","2023-09-25 08:43:28"
1037,0c05b882-898d-49b2-925c-bed5b67f35d8,"The main reason for preferring the lower uterine technique is ",2,1,"[""The reduce the incidence of deluscence of the uterine scar in subsequent pregnancy "", ""For cosmetic reason "", ""To protect the rectus sheat "", ""To promote comfort for the mother ""]","The reduce the incidence of deluscence of the uterine scar in subsequent pregnancy ",2,3,9,0,"2023-09-25 08:43:28","2023-09-25 08:43:28"
1038,5982006a-edd9-497d-a745-34bfb0adcd0c,"Caesarean section results depend on the factors of ……….. except ",2,1,"[""Skill "", ""Training and judgement of operator "", ""Primary reason for the operation "", ""Haemorrhage ""]","Haemorrhage ",2,3,9,0,"2023-09-25 08:43:28","2023-09-25 08:43:28"
1039,9790ee84-a385-4f33-a5b1-ebdf2edb94f5,"Which of the following statements best describes the lochia normal except from a mother who has had a caesarean section?  ",2,1,"[""Similar to the lochia of mothers delivered via the vagina "", ""More odenferous than the lochia of mothers via the vagina "", ""Prolonged lochia lubra when compared with mother delivered via vagina "", ""Exceedingly scanty in comparison with lochia of mothers delivered via vagina ""]","Similar to the lochia of mothers delivered via the vagina ",2,3,9,0,"2023-09-25 08:43:28","2023-09-25 08:43:28"
1040,735b41e4-46fe-4eb1-88c4-5eaca28505d6,"Before an operation c/s is to perform, the patient and her husband will need discuss before ……… is obtained ",2,1,"[""Discerssion "", ""Consent "", ""Written consent "", ""Living will ""]","Written consent ",2,3,9,0,"2023-09-25 08:43:28","2023-09-25 08:43:28"
1041,71421bfb-703d-4abd-8f65-980b5aa674dc,"To prepare this patient for c/s operation, the midwife should shave all of the following areas except ",2,1,"[""Thighs "", ""Perineum "", ""Anal region "", ""Lower abdomen ""]","Anal region ",2,3,9,0,"2023-09-25 08:43:28","2023-09-25 08:43:28"
1042,8e0ec509-c4c0-4e7e-be32-1b4ffb3f49f2,"At what time should the midwife anticipate that the physician will order oxytocin for the patient ",2,1,"[""As soon as the cervix is obliterated "", ""Immediately following the birth of the baby "", ""Immediately following the removal of the placenta "", ""One hour after termination of the operation ""]","Immediately following the removal of the placenta ",2,3,9,0,"2023-09-25 08:43:28","2023-09-25 08:43:28"
1043,8e9286ed-5734-43b4-80e4-55f5b58cdace,"Ergometrime is given because the drug acts to ",2,1,"[""Enhance tissue healing "", ""Stimulates circulation in the extremities "", ""Strengthen the abdominal wall "", ""Constrict the uterine muscles ""]","Constrict the uterine muscles ",2,3,9,0,"2023-09-25 08:43:28","2023-09-25 08:43:28"
1044,7cc51eba-073e-4596-b007-c0118e81e1e6,"All of the following practices are directed towards the prevention of puerperal infection except ",2,1,"[""Aiding to preserve the strength of mother in labour"", ""Limiting visitors in the obstetrics department "", ""Isolating mothers who have elevated temperature "", ""Placing patients with pre-eclampsia in private rooms ""]","Placing patients with pre-eclampsia in private rooms ",2,3,9,0,"2023-09-25 08:43:28","2023-09-25 08:43:28"
